时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
8.08,0.8,173.7,18.81,-5.2989999999999995,301,249,227,0.8,0.0,0
8.28,0.82,173.6,18.58,-5.317,300,250,227,0.8200000000000001,-0.09999999999999432,1
8.48,0.84,173.6,18.53,-5.319,301,249,227,0.84,-0.09999999999999432,0
8.69,0.86,173.6,18.56,-5.332999999999999,301,250,226,0.86,-0.09999999999999432,1
8.89,0.88,173.6,18.58,-5.31,301,249,227,0.88,-0.09999999999999432,0
9.09,0.9,173.6,18.53,-5.307,301,250,227,0.9,-0.09999999999999432,1
9.29,0.92,173.6,18.68,-5.2860000000000005,301,250,227,0.92,-0.09999999999999432,1
9.49,0.94,173.6,18.68,-5.317,301,250,226,0.9400000000000001,-0.09999999999999432,1
9.7,0.96,173.6,18.57,-5.325,301,249,227,0.96,-0.09999999999999432,0
9.9,0.99,173.6,19.02,-5.315,300,250,227,0.98,-0.09999999999999432,1
10.1,1.01,173.6,19.54,-5.318,301,250,227,1.0,-0.09999999999999432,1
10.3,1.03,173.5,19.74,-5.322,301,250,227,1.02,-0.19999999999998863,1
10.5,1.05,173.6,20.21,-5.296,301,249,227,1.04,-0.09999999999999432,0
10.71,1.07,173.5,20.37,-5.3020000000000005,301,250,227,1.06,-0.19999999999998863,1
10.91,1.09,173.7,20.79,-5.2829999999999995,301,250,227,1.08,0.0,1
11.11,1.11,173.6,21.5,-5.296,301,250,227,1.1,-0.09999999999999432,1
11.31,1.13,173.7,22.0,-5.279,300,249,227,1.12,0.0,0
11.51,1.15,173.5,22.08,-5.279,301,249,227,1.1400000000000001,-0.19999999999998863,0
11.72,1.17,173.5,22.35,-5.256,302,249,226,1.16,-0.19999999999998863,0
11.92,1.19,173.8,22.85,-5.236000000000001,301,249,226,1.18,0.10000000000002274,0
12.12,1.21,173.7,23.11,-5.23,302,249,226,1.2,0.0,0
12.32,1.23,173.6,23.4,-5.207000000000001,301,249,226,1.22,-0.09999999999999432,0
12.52,1.25,173.7,23.7,-5.207000000000001,301,249,226,1.24,0.0,0
12.73,1.27,173.7,23.72,-5.202000000000001,301,249,225,1.26,0.0,0
12.93,1.29,173.7,23.94,-5.19,302,249,226,1.28,0.0,0
13.13,1.31,173.7,23.89,-5.172999999999999,301,248,226,1.3,0.0,-1
13.33,1.33,173.8,24.14,-5.188,302,248,226,1.32,0.10000000000002274,-1
13.53,1.35,173.8,24.07,-5.182,301,249,225,1.34,0.10000000000002274,0
13.74,1.37,173.8,24.13,-5.193,301,248,225,1.36,0.10000000000002274,-1
13.94,1.39,173.8,24.22,-5.202999999999999,301,249,226,1.3800000000000001,0.10000000000002274,0
14.14,1.41,173.9,24.07,-5.204,301,248,225,1.4000000000000001,0.20000000000001705,-1
14.34,1.43,173.7,24.06,-5.2139999999999995,301,248,226,1.42,0.0,-1
14.54,1.45,173.9,24.02,-5.2010000000000005,302,249,225,1.44,0.20000000000001705,0
14.75,1.47,173.7,23.9,-5.202000000000001,302,248,226,1.46,0.0,-1
14.95,1.49,173.8,23.57,-5.202999999999999,301,248,225,1.48,0.10000000000002274,-1
15.15,1.51,173.7,23.1,-5.209,302,248,226,1.5,0.0,-1
15.35,1.53,173.8,22.59,-5.204,301,249,225,1.52,0.10000000000002274,0
15.55,1.55,173.7,22.28,-5.205,301,249,226,1.54,0.0,0
15.76,1.57,173.7,21.98,-5.2010000000000005,301,248,225,1.56,0.0,-1
15.96,1.59,173.7,21.43,-5.226,301,249,226,1.58,0.0,0
16.16,1.61,173.7,20.98,-5.23,301,248,226,1.6,0.0,-1
16.36,1.63,173.6,20.7,-5.242000000000001,301,249,226,1.62,-0.09999999999999432,0
16.56,1.65,173.7,20.31,-5.249,301,249,226,1.6400000000000001,0.0,0
16.77,1.67,173.8,19.95,-5.296,301,249,226,1.6600000000000001,0.10000000000002274,0
16.97,1.69,173.6,19.67,-5.277,301,249,226,1.68,-0.09999999999999432,0
17.17,1.71,173.7,19.45,-5.292999999999999,301,250,227,1.7,0.0,1
17.37,1.73,173.7,19.06,-5.29,301,249,227,1.72,0.0,0
17.57,1.75,173.5,18.91,-5.308,300,250,227,1.74,-0.19999999999998863,1
17.78,1.77,173.6,18.75,-5.311,301,249,227,1.76,-0.09999999999999432,0
17.98,1.79,173.6,18.67,-5.308,301,249,228,1.78,-0.09999999999999432,0
18.18,1.81,173.7,18.64,-5.319,301,249,227,1.8,0.0,0
18.38,1.83,173.5,18.7,-5.31,301,250,226,1.82,-0.19999999999998863,1
18.58,1.85,173.6,18.47,-5.318,301,250,226,1.84,-0.09999999999999432,1
18.79,1.87,173.6,18.41,-5.305,300,250,227,1.86,-0.09999999999999432,1
18.99,1.89,173.5,18.54,-5.3260000000000005,301,250,227,1.8800000000000001,-0.19999999999998863,1
19.19,1.91,173.5,18.52,-5.311,301,250,227,1.9000000000000001,-0.19999999999998863,1
19.39,1.93,173.6,18.57,-5.297999999999999,300,250,227,1.92,-0.09999999999999432,1
19.59,1.95,173.5,18.46,-5.327999999999999,301,250,228,1.94,-0.19999999999998863,1
19.8,1.97,173.5,18.83,-5.324,301,250,227,1.96,-0.19999999999998863,1
20.0,2.0,173.7,19.12,-5.325,300,250,226,1.98,0.0,1
20.2,2.02,173.6,19.69,-5.311,301,250,227,2.0,-0.09999999999999432,1
20.4,2.04,173.5,19.9,-5.303,301,250,227,2.02,-0.19999999999998863,1
20.6,2.06,173.7,20.21,-5.317,301,250,227,2.04,0.0,1
20.81,2.08,173.8,20.76,-5.303,301,250,227,2.06,0.10000000000002274,1
21.01,2.1,173.6,21.0,-5.277,300,250,227,2.08,-0.09999999999999432,1
21.21,2.12,173.6,21.45,-5.285,301,250,227,2.1,-0.09999999999999432,1
21.41,2.14,173.6,21.75,-5.278,301,250,227,2.12,-0.09999999999999432,1
21.61,2.16,173.6,22.33,-5.257999999999999,301,249,227,2.14,-0.09999999999999432,0
21.82,2.18,173.7,22.84,-5.242999999999999,301,249,227,2.16,0.0,0
22.02,2.2,173.7,22.8,-5.225,301,249,225,2.18,0.0,0
22.22,2.22,173.7,23.25,-5.212999999999999,301,249,226,2.2,0.0,0
22.42,2.24,173.7,23.47,-5.216,302,249,225,2.22,0.0,0
22.62,2.26,173.7,23.77,-5.204,301,249,226,2.24,0.0,0
22.83,2.28,173.7,24.03,-5.197,301,249,226,2.2600000000000002,0.0,0
23.03,2.3,173.8,23.95,-5.186,301,248,226,2.2800000000000002,0.10000000000002274,-1
23.23,2.32,173.7,24.21,-5.181,302,248,226,2.3000000000000003,0.0,-1
23.43,2.34,173.9,24.18,-5.199,301,248,226,2.32,0.20000000000001705,-1
23.63,2.36,173.7,24.16,-5.169,302,248,226,2.34,0.0,-1
23.84,2.38,173.7,24.21,-5.171,302,248,225,2.36,0.0,-1
24.04,2.4,173.8,24.28,-5.167000000000001,301,248,225,2.38,0.10000000000002274,-1
24.24,2.42,173.7,24.06,-5.178,302,248,226,2.4,0.0,-1
24.44,2.44,173.7,24.04,-5.167999999999999,301,248,225,2.42,0.0,-1
24.64,2.46,173.6,23.93,-5.162999999999999,301,248,226,2.44,-0.09999999999999432,-1
24.85,2.48,173.7,23.81,-5.1579999999999995,301,249,225,2.46,0.0,0
25.05,2.5,173.6,23.09,-5.171,301,249,225,2.48,-0.09999999999999432,0
25.25,2.52,173.7,22.91,-5.162999999999999,302,248,225,2.5,0.0,-1
25.45,2.54,173.8,22.57,-5.172999999999999,301,248,225,2.52,0.10000000000002274,-1
25.65,2.56,173.7,21.94,-5.189,301,248,225,2.54,0.0,-1
25.86,2.58,173.6,21.79,-5.195,301,248,225,2.56,-0.09999999999999432,-1
26.06,2.6,173.7,21.39,-5.202999999999999,301,249,225,2.58,0.0,0
26.26,2.62,173.8,21.05,-5.2170000000000005,301,249,226,2.6,0.10000000000002274,0
26.46,2.64,173.7,20.4,-5.223,301,249,225,2.62,0.0,0
26.66,2.66,173.6,20.17,-5.235,301,249,226,2.64,-0.09999999999999432,0
26.87,2.68,173.7,19.89,-5.247000000000001,300,249,226,2.66,0.0,0
27.07,2.7,173.6,19.42,-5.268,301,249,226,2.68,-0.09999999999999432,0
27.27,2.72,173.6,19.24,-5.268,300,249,227,2.7,-0.09999999999999432,0
27.47,2.74,173.6,19.11,-5.273,300,250,227,2.72,-0.09999999999999432,1
27.67,2.76,173.6,18.87,-5.2829999999999995,300,250,227,2.74,-0.09999999999999432,1
27.88,2.78,173.6,18.75,-5.29,301,250,227,2.7600000000000002,-0.09999999999999432,1
28.08,2.8,173.6,18.69,-5.314,301,250,227,2.7800000000000002,-0.09999999999999432,1
28.28,2.82,173.6,18.61,-5.309,301,250,227,2.8000000000000003,-0.09999999999999432,1
28.48,2.84,173.6,18.46,-5.33,300,250,227,2.82,-0.09999999999999432,1
28.68,2.86,173.7,18.59,-5.322,301,250,226,2.84,0.0,1
28.89,2.88,173.6,18.65,-5.315,300,249,227,2.86,-0.09999999999999432,0
29.09,2.9,173.6,18.61,-5.316,301,250,227,2.88,-0.09999999999999432,1
29.29,2.92,173.6,18.53,-5.303999999999999,300,250,227,2.9,-0.09999999999999432,1
29.49,2.94,173.6,18.6,-5.311,301,250,227,2.92,-0.09999999999999432,1
29.69,2.96,173.6,18.69,-5.3260000000000005,301,250,226,2.94,-0.09999999999999432,1
29.9,2.99,173.6,18.92,-5.319,301,249,227,2.96,-0.09999999999999432,0
30.1,3.01,173.6,19.58,-5.306,301,250,227,2.98,-0.09999999999999432,1
30.3,3.03,173.5,19.65,-5.309,301,250,227,3.0,-0.19999999999998863,1
30.5,3.05,173.6,20.28,-5.297999999999999,301,250,227,3.02,-0.09999999999999432,1
30.7,3.07,173.7,20.43,-5.297000000000001,301,250,227,3.04,0.0,1
30.91,3.09,173.7,20.72,-5.272,301,249,227,3.06,0.0,0
31.11,3.11,173.6,21.42,-5.263,301,250,226,3.08,-0.09999999999999432,1
31.31,3.13,173.7,21.81,-5.247000000000001,301,250,226,3.1,0.0,1
31.51,3.15,173.7,22.16,-5.236000000000001,301,250,226,3.12,0.0,1
31.71,3.17,173.7,22.37,-5.221,301,250,227,3.14,0.0,1
31.92,3.19,173.7,22.9,-5.207000000000001,301,249,227,3.16,0.0,0
32.12,3.21,173.7,23.02,-5.19,301,249,226,3.18,0.0,0
32.32,3.23,173.7,23.33,-5.188,301,249,226,3.2,0.0,0
32.52,3.25,173.8,23.73,-5.192,301,249,226,3.22,0.10000000000002274,0
32.72,3.27,173.6,23.85,-5.1739999999999995,301,249,226,3.24,-0.09999999999999432,0
32.93,3.29,173.7,23.97,-5.171,301,249,225,3.2600000000000002,0.0,0
33.13,3.31,173.7,24.07,-5.1770000000000005,301,249,225,3.2800000000000002,0.0,0
33.33,3.33,173.7,23.98,-5.162999999999999,301,248,226,3.3000000000000003,0.0,-1
33.53,3.35,173.7,24.13,-5.178,301,248,226,3.3200000000000003,0.0,-1
33.73,3.37,173.6,24.15,-5.2,301,248,226,3.34,-0.09999999999999432,-1
33.94,3.39,173.8,24.09,-5.186,302,248,225,3.36,0.10000000000002274,-1
34.14,3.41,173.7,24.05,-5.192,302,248,225,3.38,0.0,-1
34.34,3.43,173.6,24.03,-5.18,301,249,225,3.4,-0.09999999999999432,0
34.54,3.45,173.7,24.07,-5.2,301,248,225,3.42,0.0,-1
34.74,3.47,173.8,23.77,-5.195,301,249,225,3.44,0.10000000000002274,0
34.95,3.49,173.8,23.54,-5.191,301,248,226,3.46,0.10000000000002274,-1
35.15,3.51,173.8,23.1,-5.209,301,248,226,3.48,0.10000000000002274,-1
35.35,3.53,173.8,22.6,-5.222,301,248,226,3.5,0.10000000000002274,-1
35.55,3.55,173.9,22.36,-5.226,301,248,225,3.52,0.20000000000001705,-1
35.75,3.57,173.7,22.01,-5.236000000000001,301,249,225,3.54,0.0,0
35.96,3.59,173.7,21.33,-5.239,301,248,225,3.56,0.0,-1
36.16,3.61,173.7,21.0,-5.252999999999999,301,249,226,3.58,0.0,0
36.36,3.63,173.7,20.83,-5.278,301,249,225,3.6,0.0,0
36.56,3.65,173.7,20.49,-5.279,300,249,226,3.62,0.0,0
36.76,3.67,173.7,19.78,-5.287999999999999,301,249,226,3.64,0.0,0
36.97,3.69,173.7,19.61,-5.303999999999999,301,249,226,3.66,0.0,0
37.17,3.71,173.6,19.37,-5.306,301,250,227,3.68,-0.09999999999999432,1
37.37,3.73,173.7,18.97,-5.314,301,249,227,3.7,0.0,0
37.57,3.75,173.7,18.86,-5.3229999999999995,301,250,227,3.72,0.0,1
37.77,3.77,173.7,18.82,-5.327999999999999,301,249,227,3.74,0.0,0
37.98,3.79,173.7,18.59,-5.3020000000000005,300,250,226,3.7600000000000002,0.0,1
38.18,3.81,173.6,18.53,-5.335,301,250,227,3.7800000000000002,-0.09999999999999432,1
38.38,3.83,173.7,18.62,-5.3420000000000005,301,250,227,3.8000000000000003,0.0,1
38.58,3.85,173.6,18.5,-5.335,301,250,227,3.8200000000000003,-0.09999999999999432,1
38.78,3.87,173.6,18.5,-5.35,301,249,227,3.84,-0.09999999999999432,0
38.99,3.89,173.6,18.38,-5.348,300,250,227,3.86,-0.09999999999999432,1
39.19,3.91,173.5,18.6,-5.336,301,250,227,3.88,-0.19999999999998863,1
39.39,3.93,173.5,18.62,-5.351,301,249,228,3.9,-0.19999999999998863,0
39.59,3.95,173.6,18.58,-5.325,301,250,227,3.92,-0.09999999999999432,1
39.79,3.98,173.6,18.81,-5.332000000000001,301,249,227,3.94,-0.09999999999999432,0
40.0,4.0,173.6,19.13,-5.34,300,250,227,3.96,-0.09999999999999432,1
40.2,4.02,173.6,19.72,-5.332999999999999,301,250,227,3.98,-0.09999999999999432,1
40.4,4.04,173.6,19.75,-5.316,300,250,227,4.0,-0.09999999999999432,1
40.6,4.06,173.6,20.18,-5.305,301,250,228,4.0200000000000005,-0.09999999999999432,1
40.8,4.08,173.7,20.76,-5.297999999999999,301,250,227,4.04,0.0,1
41.01,4.1,173.8,21.05,-5.3,301,250,227,4.0600000000000005,0.10000000000002274,1
41.21,4.12,173.7,21.47,-5.256,301,249,227,4.08,0.0,0
41.41,4.14,173.7,21.72,-5.257000000000001,301,250,227,4.1,0.0,1
41.61,4.16,173.7,22.23,-5.2379999999999995,301,249,227,4.12,0.0,0
41.81,4.18,173.6,22.63,-5.218,301,249,226,4.14,-0.09999999999999432,0
42.02,4.2,173.7,22.75,-5.218999999999999,301,249,226,4.16,0.0,0
42.22,4.22,173.7,23.42,-5.2010000000000005,301,249,226,4.18,0.0,0
42.42,4.24,173.8,23.6,-5.206,302,248,226,4.2,0.10000000000002274,-1
42.62,4.26,173.7,23.59,-5.199,301,249,226,4.22,0.0,0
42.82,4.28,173.7,23.82,-5.182,301,248,226,4.24,0.0,-1
43.03,4.3,173.7,23.98,-5.192,301,249,225,4.26,0.0,0
43.23,4.32,173.8,24.11,-5.187,301,249,226,4.28,0.10000000000002274,0
43.43,4.34,173.7,24.27,-5.187,301,249,226,4.3,0.0,0
43.63,4.36,173.7,24.16,-5.19,302,248,226,4.32,0.0,-1
43.83,4.38,173.8,24.12,-5.184,301,249,226,4.34,0.10000000000002274,0
44.04,4.4,173.8,24.17,-5.19,301,249,226,4.36,0.10000000000002274,0
44.24,4.42,173.8,24.14,-5.191,301,249,226,4.38,0.10000000000002274,0
44.44,4.44,173.8,24.19,-5.197,302,248,226,4.4,0.10000000000002274,-1
44.64,4.46,173.9,23.97,-5.178999999999999,302,248,225,4.42,0.20000000000001705,-1
44.84,4.48,173.8,23.94,-5.193,301,249,225,4.44,0.10000000000002274,0
45.05,4.5,173.7,23.06,-5.196000000000001,301,248,226,4.46,0.0,-1
45.25,4.52,173.8,22.83,-5.2,300,249,225,4.48,0.10000000000002274,0
45.45,4.54,173.7,22.62,-5.188,301,248,226,4.5,0.0,-1
45.65,4.56,173.7,22.02,-5.197,301,249,226,4.5200000000000005,0.0,0
45.85,4.58,173.8,21.92,-5.225,301,249,226,4.54,0.10000000000002274,0
46.06,4.6,173.7,21.36,-5.233,302,249,226,4.5600000000000005,0.0,0
46.26,4.62,173.7,21.12,-5.223,301,248,226,4.58,0.0,-1
46.46,4.64,173.8,20.46,-5.237,301,250,226,4.6000000000000005,0.10000000000002274,1
46.66,4.66,173.7,20.03,-5.246,301,249,227,4.62,0.0,0
46.86,4.68,173.8,19.81,-5.263,301,250,226,4.64,0.10000000000002274,1
47.07,4.7,173.7,19.46,-5.306,301,249,227,4.66,0.0,0
47.27,4.72,173.7,19.37,-5.2989999999999995,301,249,227,4.68,0.0,0
47.47,4.74,173.7,19.15,-5.3020000000000005,300,250,227,4.7,0.0,1
47.67,4.76,173.6,18.79,-5.296,301,250,227,4.72,-0.09999999999999432,1
47.87,4.78,173.6,18.69,-5.314,301,250,227,4.74,-0.09999999999999432,1
48.08,4.8,173.5,18.62,-5.3020000000000005,300,250,227,4.76,-0.19999999999998863,1
48.28,4.82,173.7,18.53,-5.321000000000001,301,249,227,4.78,0.0,0
48.48,4.84,173.5,18.48,-5.311,300,250,227,4.8,-0.19999999999998863,1
48.68,4.86,173.5,18.48,-5.327000000000001,301,250,227,4.82,-0.19999999999998863,1
48.88,4.88,173.6,18.6,-5.332999999999999,301,250,227,4.84,-0.09999999999999432,1
49.09,4.9,173.5,18.53,-5.3260000000000005,301,249,228,4.86,-0.19999999999998863,0
49.29,4.92,173.6,18.55,-5.324,301,251,226,4.88,-0.09999999999999432,2
49.49,4.94,173.5,18.55,-5.311,301,249,227,4.9,-0.19999999999998863,0
49.69,4.97,173.6,18.69,-5.321000000000001,301,250,227,4.92,-0.09999999999999432,1
49.89,4.99,173.5,19.18,-5.307,301,250,227,4.94,-0.19999999999998863,1
50.1,5.01,173.6,19.47,-5.305,301,250,227,4.96,-0.09999999999999432,1
50.3,5.03,173.6,19.63,-5.3020000000000005,300,250,227,4.98,-0.09999999999999432,1
50.5,5.05,173.5,20.14,-5.313,301,250,227,5.0,-0.19999999999998863,1
50.7,5.07,173.7,20.4,-5.292999999999999,301,250,227,5.0200000000000005,0.0,1
50.9,5.09,173.6,20.75,-5.294,301,250,227,5.04,-0.09999999999999432,1
51.11,5.11,173.6,21.45,-5.277,301,249,226,5.0600000000000005,-0.09999999999999432,0
51.31,5.13,173.7,21.59,-5.246,301,249,226,5.08,0.0,0
51.51,5.15,173.6,21.99,-5.234,301,249,227,5.1000000000000005,-0.09999999999999432,0
51.71,5.17,173.7,22.27,-5.231,301,249,226,5.12,0.0,0
51.91,5.19,173.7,22.89,-5.2,301,250,227,5.14,0.0,1
52.12,5.21,173.6,23.11,-5.218999999999999,301,249,226,5.16,-0.09999999999999432,0
52.32,5.23,173.7,23.31,-5.187,301,249,225,5.18,0.0,0
52.52,5.25,173.7,23.75,-5.178999999999999,301,249,226,5.2,0.0,0
52.72,5.27,173.7,23.78,-5.195,301,248,226,5.22,0.0,-1
52.92,5.29,173.7,23.77,-5.1739999999999995,301,249,225,5.24,0.0,0
53.13,5.31,173.8,24.02,-5.178999999999999,302,249,225,5.26,0.10000000000002274,0
53.33,5.33,173.8,24.1,-5.186,302,248,226,5.28,0.10000000000002274,-1
53.53,5.35,173.8,24.18,-5.184,301,248,226,5.3,0.10000000000002274,-1
53.73,5.37,173.7,24.24,-5.186,301,248,226,5.32,0.0,-1
53.93,5.39,173.8,24.23,-5.169,301,248,225,5.34,0.10000000000002274,-1
54.14,5.41,173.7,24.22,-5.167000000000001,301,249,226,5.36,0.0,0
54.34,5.43,173.7,24.16,-5.176,301,249,225,5.38,0.0,0
54.54,5.45,173.8,23.94,-5.1770000000000005,301,249,226,5.4,0.10000000000002274,0
54.74,5.47,173.7,23.93,-5.162000000000001,300,248,225,5.42,0.0,-1
54.94,5.49,173.8,23.53,-5.195,301,248,226,5.44,0.10000000000002274,-1
55.15,5.51,173.6,23.04,-5.189,301,249,225,5.46,-0.09999999999999432,0
55.35,5.53,173.8,22.65,-5.191,301,248,225,5.48,0.10000000000002274,-1
55.55,5.55,173.7,22.49,-5.205,302,248,226,5.5,0.0,-1
55.75,5.57,173.8,22.09,-5.204,300,249,226,5.5200000000000005,0.10000000000002274,0
55.95,5.59,173.7,21.45,-5.21,301,248,226,5.54,0.0,-1
56.16,5.61,173.8,21.18,-5.222,301,249,226,5.5600000000000005,0.10000000000002274,0
56.36,5.63,173.7,20.75,-5.236000000000001,301,248,226,5.58,0.0,-1
56.56,5.65,173.7,20.45,-5.232,301,249,226,5.6000000000000005,0.0,0
56.76,5.67,173.6,19.96,-5.263,301,249,226,5.62,-0.09999999999999432,0
56.96,5.69,173.6,19.63,-5.257000000000001,301,249,227,5.64,-0.09999999999999432,0
57.17,5.71,173.6,19.43,-5.265,301,249,226,5.66,-0.09999999999999432,0
57.37,5.73,173.6,18.98,-5.291,300,250,227,5.68,-0.09999999999999432,1
57.57,5.75,173.6,18.87,-5.2989999999999995,301,250,226,5.7,-0.09999999999999432,1
57.77,5.77,173.7,18.77,-5.289,301,249,227,5.72,0.0,0
57.97,5.79,173.6,18.76,-5.297000000000001,301,250,226,5.74,-0.09999999999999432,1
58.18,5.81,173.5,18.55,-5.294,300,250,227,5.76,-0.19999999999998863,1
58.38,5.83,173.6,18.69,-5.306,300,250,227,5.78,-0.09999999999999432,1
58.58,5.85,173.6,18.41,-5.312,301,250,228,5.8,-0.09999999999999432,1
58.78,5.87,173.6,18.42,-5.29,301,250,227,5.82,-0.09999999999999432,1
58.98,5.89,173.6,18.59,-5.301,300,249,228,5.84,-0.09999999999999432,0
59.19,5.91,173.6,18.64,-5.313,301,249,227,5.86,-0.09999999999999432,0
59.39,5.93,173.6,18.53,-5.2989999999999995,301,250,226,5.88,-0.09999999999999432,1
59.59,5.96,173.6,18.64,-5.313,301,250,227,5.9,-0.09999999999999432,1
59.79,5.98,173.6,18.66,-5.29,301,250,226,5.92,-0.09999999999999432,1
59.99,6.0,173.6,19.08,-5.308,301,250,227,5.94,-0.09999999999999432,1
60.2,6.02,173.5,19.67,-5.295,301,249,227,5.96,-0.19999999999998863,0
60.4,6.04,173.7,19.91,-5.3,300,250,226,5.98,0.0,1
60.6,6.06,173.7,20.13,-5.297000000000001,301,250,227,6.0,0.0,1
60.8,6.08,173.6,20.72,-5.26,301,250,227,6.0200000000000005,-0.09999999999999432,1
61.0,6.1,173.7,21.04,-5.255,301,249,227,6.04,0.0,0
61.21,6.12,173.6,21.41,-5.245,301,250,226,6.0600000000000005,-0.09999999999999432,1
61.41,6.14,173.7,21.76,-5.249,300,250,227,6.08,0.0,1
61.61,6.16,173.8,22.34,-5.227,300,250,226,6.1000000000000005,0.10000000000002274,1
61.81,6.18,173.7,22.71,-5.211,300,250,226,6.12,0.0,1
62.01,6.2,173.6,22.74,-5.185,301,249,226,6.140000000000001,-0.09999999999999432,0
62.22,6.22,173.7,23.25,-5.187,301,249,226,6.16,0.0,0
62.42,6.24,173.7,23.66,-5.188,301,248,226,6.18,0.0,-1
62.62,6.26,173.7,23.72,-5.1739999999999995,301,249,226,6.2,0.0,0
62.82,6.28,173.7,24.05,-5.172000000000001,302,248,226,6.22,0.0,-1
63.02,6.3,173.8,24.02,-5.159,301,247,226,6.24,0.10000000000002274,-2
63.23,6.32,173.7,23.99,-5.16,301,249,226,6.26,0.0,0
63.43,6.34,173.8,24.15,-5.1610000000000005,301,249,226,6.28,0.10000000000002274,0
63.63,6.36,173.8,24.18,-5.167999999999999,301,248,225,6.3,0.10000000000002274,-1
63.83,6.38,173.7,24.06,-5.162000000000001,301,248,226,6.32,0.0,-1
64.03,6.4,173.7,24.01,-5.167999999999999,302,248,226,6.34,0.0,-1
64.24,6.42,173.8,24.06,-5.162000000000001,301,248,226,6.36,0.10000000000002274,-1
64.44,6.44,173.7,24.04,-5.157,301,249,226,6.38,0.0,0
64.64,6.46,173.8,23.84,-5.167000000000001,301,248,225,6.4,0.10000000000002274,-1
64.84,6.48,173.8,23.82,-5.153,301,248,225,6.42,0.10000000000002274,-1
65.04,6.5,173.6,23.02,-5.156000000000001,301,249,225,6.44,-0.09999999999999432,0
65.25,6.52,173.7,22.92,-5.166,301,249,225,6.46,0.0,0
65.45,6.54,173.6,22.63,-5.1610000000000005,301,248,225,6.48,-0.09999999999999432,-1
65.65,6.56,173.9,22.06,-5.189,301,249,225,6.5,0.20000000000001705,0
